"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"com.airbnb.lottie.animation.content.DrawingContent://draw$[8:2,8:58]",1,1,0,3,0
"com.airbnb.lottie.animation.content.DrawingContent://getBounds$[10:2,10:76]",1,1,0,3,0
"com.airbnb.lottie.model.content.GradientFill://GradientFill.constructor$[30:9,45:2]",13,1,0,10,0
"com.airbnb.lottie.model.content.GradientFill://getName$[47:9,49:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://getGradientType$[51:9,53:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://getFillType$[55:9,57:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://getGradientColor$[59:9,61:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://getOpacity$[63:9,65:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://getStartPoint$[67:9,69:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://getEndPoint$[71:9,73:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://isHidden$[75:9,77:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.GradientFill://toContent$[79:19,81:2]",3,1,0,3,0
"com.airbnb.lottie.animation.content.RectangleContent://RectangleContent.constructor$[39:9,54:2]",14,1,0,3,0
"com.airbnb.lottie.animation.content.RectangleContent://getName$[57:9,59:2]",3,1,0,0,0
"com.airbnb.lottie.animation.content.RectangleContent://onValueChanged$[62:9,64:2]",3,1,0,0,0
"com.airbnb.lottie.animation.content.RectangleContent://invalidate$[66:10,69:2]",4,1,0,0,0
"com.airbnb.lottie.animation.content.RectangleContent://setContents$[72:9,84:2]",13,5,5,2,0
"com.airbnb.lottie.animation.content.RectangleContent://getPath$[87:9,162:2]",60,11,10,0,0
"com.airbnb.lottie.animation.content.RectangleContent://resolveKeyPath$[165:9,168:2]",4,1,0,4,0
"com.airbnb.lottie.animation.content.RectangleContent://addValueCallback$[171:13,179:2]",9,4,3,2,0
"com.airbnb.lottie.parser.ShapeDataParser://ShapeDataParser.constructor$[24:10,25:2]",2,1,0,0,0
"com.airbnb.lottie.parser.ShapeDataParser://parse$[28:9,102:2]",57,14,9,2,0
