"DeclarableId","MLOC","WMC","CWMC","DIT","NOC","CBO","RFC","LCOM","NOU","LC"
"org.mockito.internal.verification.Calls",22,5,1,0,0,7,9,1,4,0
"org.mockito.internal.matchers.CapturingMatcher",52,10,3,0,0,24,19,1,7,0
"org.mockito.exceptions.verification.NoInteractionsWanted",6,1,0,1,0,0,0,1,1,0
"org.mockito.invocation.MockHandler",5,3,0,1,0,0,3,3,3,0
"org.mockito.internal.configuration.injection.filter.OngoingInjector",9,1,0,0,0,3,1,1,1,0
"org.mockito.InOrder",12,5,0,0,0,0,3,2,5,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator",254,67,67,0,0,192,81,1,13,0
"org.mockito.internal.stubbing.UnusedStubbingReporting",6,3,1,0,0,5,3,2,2,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls",58,3,2,0,0,28,12,1,1,0
"org.mockito.MockSettings",21,19,0,1,0,0,18,18,19,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs",105,17,8,0,0,46,39,2,10,0
"org.mockito.internal.junit.JUnitSessionStore",50,9,6,0,0,19,15,1,3,0
"org.mockito.internal.exceptions.ExceptionIncludingMockitoWarnings",6,1,0,0,0,0,0,1,1,0
"org.mockito.internal.matchers.text.ValuePrinter",116,30,22,0,0,47,26,2,6,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher",59,20,6,0,1,17,13,2,14,0
"org.mockito.internal.verification.AtMost",31,8,5,0,0,10,14,1,4,0
"org.mockito.internal.invocation.InvocationComparator",5,1,0,0,0,3,2,1,1,0
"org.mockito.internal.matchers.ArrayEquals",58,23,19,1,0,36,13,1,5,0
"org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker",29,5,2,0,0,4,10,2,3,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner",37,17,7,0,0,10,9,1,8,0
"org.mockito.exceptions.misusing.UnfinishedVerificationException",6,1,0,1,0,0,0,1,1,0
"org.mockito.internal.util.reflection.InstanceField",62,19,6,0,0,23,19,1,13,0
"org.mockito.internal.configuration.MockAnnotationProcessor",68,17,17,0,0,38,27,1,3,0
"org.mockito.internal.configuration.injection.SpyOnInjectedFieldsHandler",26,6,7,1,0,17,16,1,1,0
"org.mockito.verification.VerificationMode",6,2,0,0,2,1,2,2,2,0
"org.mockito.plugins.MockitoPlugins",4,2,0,0,0,0,2,2,2,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor",339,46,46,0,0,182,41,1,9,1
"org.mockito.internal.stubbing.DefaultLenientStubber",37,10,0,0,0,13,8,6,10,0
"org.mockito.stubbing.Answer",3,1,0,0,1,0,1,1,1,0
"org.mockito.exceptions.misusing.InvalidUseOfMatchersException",9,2,0,1,0,0,0,1,2,0
"org.mockito.internal.matchers.Or",19,7,4,0,0,13,5,1,4,0
"org.mockito.stubbing.VoidAnswer2",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.verification.VerificationDataImpl",23,6,2,0,0,5,7,1,4,0
"org.mockito.internal.creation.bytebuddy.MockMethodAdvice",571,34,21,1,0,374,59,2,13,0
"org.mockito.internal.util.ObjectMethodsGuru",15,7,2,0,0,11,9,2,3,0
"org.mockito.internal.junit.ArgMismatchFinder",21,7,9,0,0,18,12,1,1,0
"org.mockito.internal.matchers.CompareTo",21,7,2,0,5,4,7,1,5,0
"org.mockito.verification.VerificationWithTimeout",6,4,0,1,0,0,4,4,4,0
"org.mockito.internal.runners.util.RunnerProvider",23,5,4,0,0,9,5,1,1,0
"org.mockito.stubbing.Answer4",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider",5,1,0,0,0,0,1,1,1,0
"org.mockito.stubbing.Answer5",3,1,0,0,0,0,1,1,1,0
"org.mockito.verification.Timeout",31,8,0,1,0,7,10,3,8,0
"org.mockito.listeners.InvocationListener",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.util.reflection.GenericMaster",14,4,4,0,0,2,2,1,1,0
"org.mockito.junit.MockitoRule",4,2,0,1,0,0,2,2,2,0
"org.mockito.internal.util.concurrent.WeakConcurrentMap",201,25,16,1,0,64,19,2,12,0
"org.mockito.internal.stubbing.answers.ThrowsException",10,2,0,1,0,1,1,1,2,0
"org.mockito.internal.runners.RunnerFactory",58,7,4,0,0,16,13,1,4,0
"org.mockito.internal.configuration.injection.scanner.MockScanner",38,12,7,0,0,14,16,1,6,0
"org.mockito.session.MockitoSessionLogger",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.stubbing.defaultanswers.GloballyConfiguredAnswer",6,1,0,0,0,3,3,1,1,0
"org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker",48,12,1,0,0,13,9,1,11,0
"org.mockito.stubbing.VoidAnswer3",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.creation.bytebuddy.StackWalkerChecker",36,5,2,0,0,14,5,1,3,0
"org.mockito.internal.invocation.InvocationMarker",19,6,2,0,0,3,3,2,4,0
"org.mockito.internal.matchers.Matches",15,5,1,0,0,6,6,1,4,0
"org.mockito.exceptions.verification.WantedButNotInvoked",9,2,0,1,0,1,2,2,2,0
"org.mockito.internal.verification.RegisteredInvocations",7,5,0,0,0,0,5,5,5,0
"org.mockito.internal.creation.bytebuddy.MockFeatures",28,2,0,0,0,9,2,1,2,0
"org.mockito.internal.reporting.Pluralizer",13,6,3,0,0,2,2,3,3,0
"org.mockito.internal.verification.MockAwareVerificationMode",28,6,2,0,0,7,5,1,4,0
"org.mockito.internal.junit.JUnitTestRule",18,4,0,0,0,8,6,1,4,0
"org.mockito.ScopedMock",5,3,0,0,2,0,3,3,3,0
"org.mockito.exceptions.verification.TooManyActualInvocations",6,1,0,1,0,0,0,1,1,0
"org.mockito.stubbing.OngoingStubbing",12,9,0,0,0,0,6,6,9,0
"org.mockito.internal.handler.InvocationNotifierHandler",44,11,7,0,0,10,8,1,6,0
"org.mockito.verification.VerificationStrategy",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.junit.MismatchReportingTestListener",19,4,1,0,0,11,9,1,3,0
"org.mockito.internal.creation.instance.ObjenesisInstantiator",7,1,0,0,0,4,1,1,1,0
"org.mockito.internal.configuration.injection.PropertyAndSetterInjection",73,11,8,1,0,34,31,1,5,1
"org.mockito.internal.verification.NoMoreInteractions",15,4,2,0,0,3,8,1,2,0
"org.mockito.internal.util.MockUtil",147,39,23,0,0,105,46,3,18,3
"org.mockito.internal.matchers.text.MatchersPrinter",40,11,15,0,0,23,16,1,3,0
"org.mockito.exceptions.verification.SmartNullPointerException",6,1,0,1,0,0,0,1,1,0
"org.mockito.internal.invocation.MatcherApplicationStrategy",49,12,8,0,0,24,16,1,6,0
"org.mockito.internal.debugging.WarningsPrinterImpl",19,3,0,0,0,6,4,1,3,0
"org.mockito.internal.stubbing.StubberImpl",76,20,9,0,0,24,21,2,11,0
"org.mockito.internal.creation.util.MockitoMethodProxy",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.util.reflection.ReflectionMemberAccessor",64,15,9,0,0,11,8,1,6,1
"org.mockito.session.MockitoSessionBuilder",8,6,0,0,0,0,5,5,6,0
"org.mockito.internal.reporting.PrintSettings",46,14,4,0,0,24,23,2,10,0
"org.mockito.creation.instance.Instantiator",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.junit.MockitoTestListener",3,1,0,2,0,0,1,1,1,0
"org.mockito.internal.matchers.ContainsExtraTypeInfo",5,3,0,0,0,0,3,3,3,0
"org.mockito.internal.verification.checkers.MissingInvocationChecker",41,7,4,0,0,13,20,2,3,0
"org.mockito.internal.invocation.finder.AllInvocationsFinder",24,6,4,0,0,16,10,2,3,0
"org.mockito.configuration.DefaultMockitoConfiguration",11,3,0,0,0,1,4,3,3,0
"org.mockito.internal.creation.bytebuddy.ModuleHandler",251,8,1,0,0,135,8,3,7,0
"org.mockito.internal.debugging.Localized",14,3,0,0,0,3,2,1,3,0
"org.mockito.ArgumentCaptor",21,5,0,0,0,10,8,1,5,0
"org.mockito.internal.stubbing.answers.InvocationInfo",82,23,11,0,0,51,37,1,13,2
"org.mockito.exceptions.misusing.PotentialStubbingProblem",5,1,0,1,0,0,0,1,1,0
"org.mockito.internal.creation.bytebuddy.MockMethodInterceptor",92,6,0,0,0,22,11,1,6,0
"org.mockito.internal.configuration.ClassPathLoader",27,4,3,0,0,5,4,1,1,0
"org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool",75,18,18,0,0,41,31,2,6,4
"org.mockito.invocation.InvocationOnMock",9,7,0,1,1,0,6,6,7,0
"org.mockito.internal.util.reflection.ModuleMemberAccessor",38,10,3,0,0,14,9,1,7,0
"org.mockito.internal.debugging.FindingsListener",5,3,0,0,0,0,3,3,3,0
"org.mockito.internal.stubbing.StubbingComparator",6,1,0,0,0,4,2,1,1,0
"org.mockito.MockMakers",6,1,0,0,0,3,0,1,1,0
"org.mockito.internal.junit.UnusedStubbings",38,11,7,0,0,17,14,1,5,0
"org.mockito.internal.matchers.apachecommons.EqualsBuilder",354,132,109,0,0,127,26,1,28,0
"org.mockito.internal.hamcrest.MatcherGenericTypeExtractor",6,2,0,0,0,0,2,2,2,0
"org.mockito.plugins.PluginSwitch",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.debugging.LocationImpl",123,15,7,0,0,38,24,4,10,3
"org.mockito.invocation.MatchableInvocation",8,6,0,1,0,0,6,6,6,0
"org.mockito.internal.verification.api.VerificationDataInOrderImpl",20,4,0,0,0,3,3,1,4,0
"org.mockito.internal.verification.InOrderWrapper",15,2,0,0,0,7,6,1,2,0
"org.mockito.internal.verification.DefaultRegisteredInvocations",35,6,1,0,0,16,12,1,5,1
"org.mockito.internal.creation.bytebuddy.SubclassInjectionLoader",112,10,6,0,0,56,10,1,4,0
"org.mockito.internal.matchers.CapturesArguments",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.junit.DefaultStubbingLookupListener",48,13,9,0,0,30,20,2,5,0
"org.mockito.internal.session.MockitoSessionLoggerAdapter",9,2,0,0,0,2,1,1,2,0
"org.mockito.plugins.MockResolver",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.matchers.Equality",31,15,10,0,0,9,9,3,6,0
"org.mockito.internal.debugging.LocationFactory",31,5,1,0,0,31,5,3,4,0
"org.mockito.internal.exceptions.util.ScenarioPrinter",20,4,4,0,0,10,7,1,1,0
"org.mockito.internal.creation.instance.ConstructorInstantiator",142,39,43,0,0,59,30,2,11,0
"org.mockito.internal.verification.AtLeast",26,7,3,0,0,12,9,1,4,0
"org.mockito.internal.util.ConsoleMockitoLogger",5,1,0,0,0,2,2,1,1,0
"org.mockito.exceptions.stacktrace.StackTraceCleaner",17,2,0,0,0,5,6,1,2,0
"org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator",77,9,5,1,0,36,11,1,5,0
"org.mockito.internal.progress.ArgumentMatcherStorage",9,7,0,0,0,0,7,7,7,0
"org.mockito.internal.stubbing.answers.AbstractThrowsException",32,10,7,0,2,7,11,7,3,0
"org.mockito.internal.verification.api.VerificationData",4,2,0,0,0,0,2,2,2,0
"org.mockito.listeners.VerificationListener",3,1,0,1,0,0,1,1,1,0
"org.mockito.internal.matchers.text.MatcherToString",23,7,8,0,0,12,8,2,2,0
"org.mockito.internal.invocation.mockref.MockWeakReference",24,4,1,0,0,6,4,1,3,0
"org.mockito.stubbing.Answer6",4,1,0,0,0,0,1,1,1,0
"org.mockito.internal.util.concurrent.WeakConcurrentSet",63,13,1,0,0,18,12,2,10,0
"org.mockito.listeners.VerificationStartedListener",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.matchers.Not",15,4,0,0,0,3,3,1,4,0
"org.mockito.internal.util.reflection.LenientCopyTool",28,8,6,0,0,12,11,1,4,0
"org.mockito.internal.matchers.GreaterOrEqual",11,3,0,1,0,0,2,3,3,0
"org.mockito.exceptions.verification.TooFewActualInvocations",6,1,0,1,0,0,0,1,1,0
"org.mockito.internal.util.KotlinInlineClassUtil",43,14,10,0,0,14,12,1,4,0
"org.mockito.internal.stubbing.answers.ReturnsElementsOf",16,5,3,0,0,6,4,1,2,0
"org.mockito.internal.stubbing.BaseStubbing",63,19,10,0,2,14,13,1,10,0
"org.mockito.internal.session.MockitoLoggerAdapter",9,2,0,0,0,3,2,1,2,0
"org.mockito.internal.configuration.DefaultInjectionEngine",11,1,0,0,0,7,7,1,1,0
"org.mockito.internal.matchers.apachecommons.ReflectionEquals",14,3,0,0,0,3,3,1,3,0
"org.mockito.exceptions.base.MockitoException",20,4,0,0,19,3,5,2,4,0
"org.mockito.internal.verification.VerificationWrapperInOrderWrapper",40,6,4,0,0,17,12,1,3,0
"org.mockito.internal.creation.SuspendMethod",17,5,2,0,0,7,5,3,3,0
"org.mockito.internal.debugging.VerboseMockInvocationLogger",58,14,7,0,0,22,17,1,9,0
"org.mockito.internal.verification.api.VerificationInOrderMode",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.stubbing.defaultanswers.RetrieveGenericsForDefaultAnswers",85,22,31,0,0,44,28,2,5,0
"org.mockito.internal.junit.StubbingHint",18,4,1,0,0,6,3,1,3,0
"org.mockito.invocation.Invocation",12,10,0,2,0,0,10,10,10,0
"org.mockito.internal.stubbing.answers.AnswersWithDelay",18,4,1,0,0,5,3,1,3,0
"org.mockito.internal.configuration.plugins.PluginInitializer",66,13,12,0,0,42,20,1,3,0
"org.mockito.internal.stubbing.StrictnessSelector",13,5,3,0,0,4,2,2,2,0
"org.mockito.verification.VerificationAfterDelay",9,7,0,1,0,0,7,7,7,0
"org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter",20,4,3,0,0,7,6,1,2,0
"org.mockito.internal.stubbing.answers.ReturnsArgumentAt",99,27,17,0,0,38,26,1,11,0
"org.mockito.ArgumentMatcher",6,2,0,0,0,4,2,2,2,0
"org.mockito.internal.stubbing.answers.Returns",41,13,5,0,0,17,20,1,7,0
"org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilter",12,2,1,0,0,8,4,1,1,0
"org.mockito.stubbing.LenientStubber",3,1,0,1,0,0,1,1,1,0
"org.mockito.internal.configuration.CaptorAnnotationProcessor",15,2,1,0,0,6,8,1,1,0
"org.mockito.stubbing.Stubber",3,1,0,1,0,0,1,1,1,0
"org.mockito.internal.junit.DefaultTestFinishedEvent",17,3,0,0,0,5,4,1,3,0
"org.mockito.stubbing.VoidAnswer1",3,1,0,0,0,0,1,1,1,0
"org.mockito.MockedConstruction",11,1,0,1,0,0,1,1,1,0
"org.mockito.exceptions.misusing.UnfinishedStubbingException",6,1,0,1,0,0,0,1,1,0
"org.mockito.internal.configuration.injection.MockInjectionStrategy",31,9,4,0,3,6,6,1,5,0
"org.mockito.internal.exceptions.VerificationAwareInvocation",3,1,0,1,0,0,1,1,1,0
"org.mockito.internal.framework.DefaultMockitoFramework",34,10,3,0,0,9,13,3,7,0
"org.mockito.internal.configuration.injection.filter.TerminalMockCandidateFilter",24,4,7,0,0,8,8,1,1,1
"org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet",104,28,9,0,0,38,28,2,21,0
"org.mockito.internal.matchers.NotNull",16,4,0,0,0,4,3,3,4,0
"org.mockito.internal.invocation.AbstractAwareMethod",3,1,0,0,1,0,1,1,1,0
"org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker",57,15,1,0,0,16,12,1,14,0
"org.mockito.junit.VerificationCollector",4,2,0,1,0,0,2,2,2,0
"org.mockito.internal.reporting.SmartPrinter",46,8,3,0,0,18,5,1,5,0
"org.mockito.internal.progress.MockingProgress",20,18,0,0,0,0,17,17,18,0
"org.mockito.invocation.Location",4,2,0,0,0,0,2,2,2,0
"org.mockito.internal.util.Primitives",53,10,3,0,0,46,7,4,7,0
"org.mockito.internal.stubbing.answers.DefaultAnswerValidator",13,3,2,0,0,9,9,4,1,0
"org.mockito.creation.instance.InstantiationException",8,2,0,1,0,0,0,1,2,0
"org.mockito.internal.invocation.MockitoMethod",8,6,0,1,0,0,6,6,6,0
"org.mockito.internal.util.reflection.FieldInitializer",204,19,9,0,0,98,22,1,10,0
"org.mockito.plugins.StackTraceCleanerProvider",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.matchers.text.FormattedText",9,2,0,0,0,1,1,1,2,0
"org.mockito.exceptions.misusing.UnfinishedMockingSessionException",5,1,0,1,0,0,0,1,1,0
"org.mockito.exceptions.misusing.NotAMockException",6,1,0,1,0,0,0,1,1,0
"org.mockito.plugins.InlineMockMaker",4,2,0,1,0,0,2,2,2,0
"org.mockito.plugins.MockMaker",53,8,0,0,2,5,13,7,8,0
"org.mockito.internal.invocation.finder.VerifiableInvocationsFinder",8,2,0,0,0,8,6,2,2,1
"org.mockito.internal.configuration.IndependentAnnotationEngine",66,15,22,0,0,21,20,2,6,1
"org.mockito.internal.verification.InOrderContextImpl",9,2,0,0,0,3,4,1,2,0
"org.mockito.invocation.StubInfo",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.stubbing.StubbedInvocationMatcher",39,8,1,1,0,16,10,1,7,0
"org.mockito.internal.invocation.StubInfoImpl",10,2,0,0,0,2,2,1,2,0
"org.mockito.internal.runners.InternalRunner",4,2,0,1,0,0,2,2,2,0
"org.mockito.internal.progress.MockingProgressImpl",137,37,20,0,0,45,41,2,23,0
"org.mockito.internal.util.reflection.GenericTypeExtractor",41,13,15,0,0,9,8,2,4,0
"org.mockito.internal.stubbing.answers.CallsRealMethods",14,4,2,0,0,7,8,1,2,0
"org.mockito.internal.stubbing.answers.ClonesArguments",25,6,11,0,0,21,14,1,1,0
"org.mockito.internal.reporting.Discrepancy",20,5,0,0,1,4,5,1,5,0
"org.mockito.internal.configuration.SpyAnnotationEngine",109,26,25,0,0,60,39,1,7,0
"org.mockito.exceptions.base.MockitoSerializationIssue",16,3,0,1,0,4,5,2,3,0
"org.mockito.internal.matchers.GreaterThan",11,3,0,1,0,0,2,3,3,0
"org.mockito.internal.configuration.plugins.PluginLoader",62,11,6,0,0,27,10,2,6,0
"org.mockito.quality.Strictness",5,0,0,0,0,14,0,0,0,0
