"DeclarableId","MLOC","WMC","CWMC","DIT","NOC","CBO","RFC","LCOM","NOU","LC"
"org.elasticsearch.cluster.metadata.MetadataMappingService",161,7,8,0,0,103,14,1,2,0
"org.elasticsearch.search.aggregations.pipeline.MaxBucketPipelineAggregationBuilder",32,7,0,0,0,6,8,5,7,0
"org.elasticsearch.action.admin.indices.dangling.find.FindDanglingIndexAction",7,1,0,0,0,4,0,1,1,0
"org.elasticsearch.index.reindex.ClientScrollableHitSource",124,19,17,1,0,82,45,1,7,1
"org.elasticsearch.action.admin.indices.shards.TransportIndicesShardStoresAction",178,7,8,0,0,104,27,1,3,4
"org.elasticsearch.search.aggregations.metrics.ParsedTDigestPercentileRanks",30,4,0,3,0,12,11,3,4,0
"org.elasticsearch.index.mapper.vectors.VectorIndexFieldData",78,7,0,0,0,18,9,1,7,0
"org.elasticsearch.index.query.WildcardQueryBuilder",163,46,36,0,0,124,46,2,17,0
"org.elasticsearch.script.IngestConditionalScript",22,3,0,0,0,6,2,2,3,0
"org.elasticsearch.repositories.RepositoryInfo",80,21,7,0,0,46,15,1,10,0
"org.elasticsearch.index.query.Operator",30,10,2,0,0,26,13,3,6,0
"org.elasticsearch.search.aggregations.bucket.geogrid.GeoTileCellIdSource",51,7,2,1,0,28,15,1,5,0
"org.elasticsearch.search.aggregations.metrics.ParsedSingleValueNumericMetricsAggregation",33,7,2,1,8,8,10,1,5,1
"org.elasticsearch.index.query.CombinedFieldsQueryBuilder",322,65,41,0,0,200,66,2,26,4
"org.elasticsearch.common.blobstore.support.AbstractBlobContainer",9,2,0,0,1,2,1,2,2,0
"org.elasticsearch.cluster.routing.allocation.IndexMetadataUpdater",208,45,55,0,0,216,73,1,10,7
"org.elasticsearch.cluster.metadata.IndexWriteLoad",110,22,8,0,0,62,28,4,14,3
"org.elasticsearch.index.cache.request.ShardRequestCache",31,8,3,0,0,21,10,1,5,0
"org.elasticsearch.action.search.SearchScrollAction",7,1,0,0,0,6,0,1,1,0
"org.elasticsearch.action.search.SearchScrollAsyncAction",222,35,34,0,0,106,57,1,14,7
"org.elasticsearch.transport.TransportKeepAlive",111,14,6,0,0,60,24,1,8,3
"org.elasticsearch.action.admin.indices.template.get.TransportGetIndexTemplatesAction",49,10,13,0,0,33,19,2,3,0
"org.elasticsearch.action.admin.indices.flush.FlushRequest",41,11,2,0,0,17,7,1,9,0
"org.elasticsearch.cluster.coordination.PreVoteResponse",52,14,4,2,0,17,10,1,9,0
"org.elasticsearch.cluster.coordination.JoinValidationService",248,28,23,0,0,143,48,1,9,8
"org.elasticsearch.index.codec.tsdb.ES87TSDBDocValuesEncoder",146,48,44,0,0,48,22,1,12,0
"org.elasticsearch.index.mapper.DocValueFetcher",22,5,2,0,0,11,10,1,3,0
"org.elasticsearch.action.admin.indices.stats.IndicesStatsAction",7,1,0,0,0,8,0,1,1,0
"org.elasticsearch.action.support.replication.ReplicationOperation",375,36,27,0,0,163,73,1,12,6
"org.elasticsearch.search.aggregations.metrics.PercentileRanksAggregatorFactory",50,4,0,2,0,17,9,1,4,1
"org.elasticsearch.common.lucene.search.function.RandomScoreFunction",51,13,9,1,0,26,15,2,5,0
"org.elasticsearch.reservedstate.action.ReservedClusterSettingsAction",42,6,1,0,0,28,25,3,5,3
"org.elasticsearch.index.query.MatchBoolPrefixQueryBuilder",282,74,48,0,0,226,68,2,28,0
"org.elasticsearch.persistent.PersistentTasksNodeService",251,24,37,0,0,121,51,1,6,2
"org.elasticsearch.action.get.GetResponse",90,29,5,3,0,36,34,1,24,0
"org.elasticsearch.cluster.routing.allocation.allocator.NodeAllocationOrdering",20,4,0,0,0,12,10,2,4,1
"org.elasticsearch.index.reindex.ScrollableHitSource",256,15,2,0,1,75,25,2,13,3
"org.elasticsearch.transport.NoSuchRemoteClusterException",8,2,0,2,0,0,0,1,2,0
"org.elasticsearch.common.util.ByteArray",12,8,0,2,0,1,7,6,8,0
"org.elasticsearch.script.field.MatchOnlyTextDocValuesField",5,1,0,1,0,0,0,1,1,0
"org.elasticsearch.action.admin.indices.rollover.MaxDocsCondition",30,9,2,0,0,22,14,1,7,0
"org.elasticsearch.search.sort.SortMode",27,9,1,0,0,20,9,3,4,0
"org.elasticsearch.search.aggregations.pipeline.BucketMetricsPipelineAggregationBuilder",115,35,18,0,0,82,37,3,16,2
"org.elasticsearch.search.aggregations.bucket.BucketUtils",10,3,1,0,0,5,2,2,2,0
"org.elasticsearch.cluster.routing.allocation.allocator.ClusterBalanceStats",106,8,5,0,0,89,22,2,5,4
"org.elasticsearch.search.aggregations.pipeline.SumBucketPipelineAggregationBuilder",32,7,0,0,0,6,8,5,7,0
"org.elasticsearch.rest.action.admin.cluster.RestUpdateDesiredNodesAction",23,3,0,1,0,17,14,3,3,1
"org.elasticsearch.indices.recovery.RecoverFilesRecoveryException",27,5,0,1,0,10,4,1,5,0
"org.elasticsearch.common.xcontent.ChunkedToXContentObject",5,1,0,1,0,0,1,1,1,0
"org.elasticsearch.index.reindex.BulkByScrollResponseBuilder",35,11,7,1,0,14,9,2,7,0
"org.elasticsearch.search.suggest.SortBy",14,3,0,0,0,20,8,3,3,0
"org.elasticsearch.search.aggregations.InternalAggregation",104,35,10,0,8,45,42,3,25,0
"org.elasticsearch.index.fielddata.SourceValueFetcherSortedNumericIndexFieldData",97,2,0,0,0,24,2,1,2,0
"org.elasticsearch.transport.TransportService",1161,145,91,1,0,469,150,1,65,14
"org.elasticsearch.SpecialPermission",15,4,1,1,0,3,3,2,3,0
"org.elasticsearch.search.fetch.subphase.highlight.PlainHighlighter",171,43,54,0,0,154,67,2,4,1
"org.elasticsearch.search.aggregations.bucket.terms.SignificantLongTerms",127,8,0,0,0,46,8,2,8,0
"org.elasticsearch.script.ScriptModule",81,9,12,0,0,70,1,2,3,1
"org.elasticsearch.search.aggregations.metrics.Cardinality",3,1,0,0,0,0,1,1,1,0
"org.elasticsearch.action.datastreams.ModifyDataStreamsAction",76,1,0,0,0,29,0,1,1,1
"org.elasticsearch.search.aggregations.CardinalityUpperBound",57,3,0,0,0,33,2,1,3,0
"org.elasticsearch.bootstrap.JNAKernel32Library",109,20,8,0,0,34,17,14,15,0
"org.elasticsearch.index.IndexingPressure",182,15,9,0,0,111,17,2,7,5
"org.elasticsearch.action.ingest.SimulateProcessorResult",237,45,29,0,0,109,26,1,19,5
"org.elasticsearch.search.aggregations.bucket.histogram.ParsedDateHistogram",50,4,0,0,0,16,5,3,4,3
"org.elasticsearch.index.store.ByteSizeCachingDirectory",116,15,9,1,0,36,17,1,7,0
"org.elasticsearch.Build",133,21,17,0,0,105,23,2,8,0
"org.elasticsearch.common.lucene.search.AutomatonQueries",79,19,11,0,0,56,28,1,8,0
"org.elasticsearch.action.bulk.BulkPrimaryExecutionContext",201,43,12,0,0,90,47,1,25,0
"org.elasticsearch.search.suggest.completion.CompletionSuggester",62,14,22,0,0,50,37,2,4,0
"org.elasticsearch.index.mapper.TextParams",224,38,12,0,0,87,24,3,9,18
"org.elasticsearch.search.aggregations.metrics.HDRPercentilesAggregator",34,8,4,1,0,5,8,1,4,0
"org.elasticsearch.action.admin.cluster.repositories.put.TransportPutRepositoryAction",40,5,0,0,0,15,11,2,5,1
"org.elasticsearch.search.aggregations.metrics.AbstractPercentilesAggregationBuilder",199,63,48,0,0,142,50,2,21,1
"org.elasticsearch.cluster.routing.allocation.AllocateUnassignedDecision",228,52,23,1,0,114,41,1,23,1
"org.elasticsearch.action.search.SearchScrollRequest",100,34,18,3,0,50,30,2,19,0
"org.elasticsearch.index.fielddata.plain.BinaryIndexFieldData",52,7,0,0,0,10,11,2,7,0
"org.elasticsearch.search.runtime.AbstractDoubleScriptFieldQuery",15,5,1,0,4,5,8,2,4,0
"org.elasticsearch.action.ingest.PutPipelineRequestBuilder",14,2,0,0,0,2,0,1,2,0
"org.elasticsearch.health.node.selection.HealthNodeTaskParams",27,9,0,0,0,6,10,8,9,1
"org.elasticsearch.common.inject.spi.Elements",116,3,1,0,0,59,5,1,2,0
"org.elasticsearch.index.mapper.SourceToParse",38,7,0,0,0,15,5,2,7,0
"org.elasticsearch.index.fielddata.SourceValueFetcherSortedBinaryIndexFieldData",83,2,0,0,0,21,2,1,2,0
"org.elasticsearch.action.support.DestructiveOperations",38,13,13,0,0,15,6,2,4,0
"org.elasticsearch.search.aggregations.metrics.ParsedSum",21,5,1,2,0,11,7,3,4,0
"org.elasticsearch.search.aggregations.metrics.ValueCountAggregationBuilder",65,15,0,0,0,15,15,9,15,0
"org.elasticsearch.search.profile.aggregation.AggregationProfiler",23,5,2,0,0,11,8,2,3,0
"org.elasticsearch.common.unit.SizeUnit",32,9,2,0,0,16,7,7,7,0
"org.elasticsearch.upgrades.SystemIndexMigrationExecutor",88,8,2,0,0,27,16,3,6,0
"org.elasticsearch.index.search.QueryStringQueryParser",604,181,179,1,0,297,126,1,45,0
"org.elasticsearch.cluster.routing.allocation.allocator.ShardsAllocator",22,5,1,0,0,12,11,2,4,0
"org.elasticsearch.http.DefaultRestChannel",132,28,29,1,0,76,44,1,7,4
"org.elasticsearch.action.support.ActionFilter",24,2,0,0,0,2,2,2,2,0
"org.elasticsearch.common.io.stream.StreamOutput",847,228,149,1,6,276,147,2,97,36
"org.elasticsearch.common.util.LongHash",77,20,13,2,0,13,13,1,10,0
"org.elasticsearch.index.fielddata.MultiPointValues",14,5,0,0,0,3,4,1,5,0
"org.elasticsearch.monitor.fs.FsHealthService",137,10,3,1,0,78,15,2,7,1
"org.elasticsearch.search.aggregations.bucket.range.InternalRange",307,39,34,0,0,202,36,3,14,1
"org.elasticsearch.action.admin.cluster.node.tasks.list.ListTasksRequest",57,17,6,0,0,26,17,1,11,0
"org.elasticsearch.search.aggregations.InvalidAggregationPathException",11,3,0,1,0,0,0,1,3,0
"org.elasticsearch.action.support.master.TransportMasterNodeAction",234,17,8,0,0,97,30,1,10,8
"org.elasticsearch.action.support.master.MasterNodeRequest",23,6,0,3,0,11,6,1,6,0
"org.elasticsearch.action.admin.indices.diskusage.AnalyzeIndexDiskUsageRequest",36,8,1,0,0,15,9,1,7,0
"org.elasticsearch.action.search.ClosePointInTimeResponse",8,2,0,4,0,0,0,1,2,0
"org.elasticsearch.rest.action.admin.indices.RestPutMappingAction",67,15,14,1,0,94,38,2,4,1
"org.elasticsearch.rest.action.admin.indices.RestGetIndicesAction",42,10,4,1,0,39,29,2,5,1
"org.elasticsearch.search.profile.query.CollectorResult",127,35,30,0,0,111,38,1,12,0
"org.elasticsearch.action.termvectors.MultiTermVectorsResponse",86,10,7,3,0,53,19,1,6,0
"org.elasticsearch.monitor.jvm.GcNames",38,22,10,0,0,8,3,1,2,0
"org.elasticsearch.common.util.BigIntArray",82,20,10,2,0,35,20,1,11,0
"org.elasticsearch.common.bytes.PagedBytesReference",56,12,5,1,0,22,11,1,7,0
"org.elasticsearch.common.Classes",10,5,2,0,0,8,7,2,3,0
"org.elasticsearch.search.aggregations.metrics.MinAggregator",108,28,21,0,0,66,34,2,8,0
"org.elasticsearch.script.ScriptMetrics",34,6,0,0,0,18,9,1,6,0
"org.elasticsearch.search.aggregations.bucket.terms.InternalRareTerms",108,21,7,0,0,54,25,1,14,0
"org.elasticsearch.repositories.SnapshotShardContext",64,11,0,0,0,12,11,2,11,0
"org.elasticsearch.index.reindex.BulkByScrollTask",715,23,12,2,0,401,25,3,11,3
"org.elasticsearch.action.admin.indices.rollover.RolloverAction",7,1,0,0,0,6,0,1,1,0
"org.elasticsearch.index.query.DistanceFeatureQueryBuilder",131,17,2,0,0,87,24,2,14,1
"org.elasticsearch.rest.action.admin.indices.RestUpdateSettingsAction",20,4,0,1,0,24,23,4,4,1
"org.elasticsearch.cluster.routing.IllegalShardRoutingStateException",21,5,0,2,0,6,2,1,5,0
"org.elasticsearch.rest.action.admin.cluster.RestListTasksAction",51,10,1,1,0,24,24,4,7,4
"org.elasticsearch.search.suggest.SuggestBuilder",113,35,30,0,0,76,42,1,13,0
"org.elasticsearch.index.query.DisMaxQueryBuilder",140,40,33,0,0,91,45,2,16,0
"org.elasticsearch.search.runtime.DoubleScriptFieldExistsQuery",14,4,1,1,0,3,6,3,3,0
"org.elasticsearch.rest.action.admin.indices.RestUpgradeActionDeprecated",31,3,0,1,0,27,11,3,3,1
"org.elasticsearch.common.settings.StatelessSecureSettings",43,9,1,0,0,41,20,3,8,3
"org.elasticsearch.index.seqno.CountedBitSet",38,16,13,0,0,13,6,1,6,0
"org.elasticsearch.ingest.ConditionalProcessor",309,25,17,1,0,104,24,2,11,3
"org.elasticsearch.action.admin.cluster.node.info.NodesInfoRequest",87,17,7,0,0,72,25,1,11,0
"org.elasticsearch.search.aggregations.bucket.geogrid.GeoHashGridAggregatorFactory",80,4,0,2,0,15,11,1,4,2
"org.elasticsearch.action.admin.cluster.repositories.put.PutRepositoryRequestBuilder",36,9,0,0,0,9,8,1,9,0
"org.elasticsearch.indices.IndexTemplateMissingException",21,5,0,1,0,7,4,2,5,0
"org.elasticsearch.rest.action.admin.indices.RestSimulateTemplateAction",23,4,1,1,0,22,21,3,3,1
"org.elasticsearch.rest.action.admin.cluster.RestSnapshottableFeaturesAction",13,3,0,1,0,9,10,3,3,1
"org.elasticsearch.action.admin.indices.template.delete.DeleteComponentTemplateAction",31,1,0,0,0,13,0,1,1,0
"org.elasticsearch.health.node.HealthInfo",9,3,0,0,0,7,2,2,3,1
"org.elasticsearch.action.search.SearchShard",6,3,1,0,0,6,4,2,2,0
"org.elasticsearch.index.engine.MissingHistoryOperationsException",5,1,0,0,0,0,0,1,1,0
"org.elasticsearch.action.admin.cluster.node.shutdown.TransportPrevalidateNodeRemovalAction",225,25,21,0,0,234,67,2,7,16
"org.elasticsearch.search.aggregations.metrics.AbstractInternalTDigestPercentiles",114,37,30,0,2,78,40,2,17,1
"org.elasticsearch.monitor.os.OsService",33,3,0,0,0,20,3,1,3,0
"org.elasticsearch.action.admin.cluster.node.info.NodeInfo",113,20,10,3,0,58,20,3,10,0
"org.elasticsearch.index.fielddata.plain.ConstantIndexFieldData",105,8,0,1,0,17,11,3,8,0
"org.elasticsearch.script.field.BaseKeywordDocValuesField",76,22,11,0,4,26,22,3,12,0
"org.elasticsearch.action.admin.indices.refresh.RefreshRequestBuilder",5,1,0,0,0,2,0,1,1,0
"org.elasticsearch.common.settings.SettingsFilter",54,18,13,0,0,30,22,1,7,1
"org.elasticsearch.action.admin.indices.mapping.get.TransportGetFieldMappingsIndexAction",125,20,24,0,0,58,40,3,8,1
"org.elasticsearch.index.engine.RecoveryEngineException",18,4,0,2,0,5,3,1,4,0
"org.elasticsearch.action.admin.cluster.repositories.cleanup.CleanupRepositoryResponse",37,8,0,3,0,14,8,1,8,1
"org.elasticsearch.search.aggregations.bucket.range.ParsedGeoDistance",27,3,0,1,0,6,4,2,3,2
"org.elasticsearch.index.mapper.BooleanScriptFieldType",169,39,28,0,0,55,31,4,14,1
"org.elasticsearch.action.support.master.info.TransportClusterInfoAction",44,4,0,0,0,7,6,4,4,0
"org.elasticsearch.index.fielddata.IndexHistogramFieldData",14,3,0,0,0,2,2,4,3,0
"org.elasticsearch.action.support.broadcast.BaseBroadcastResponse",82,16,8,3,3,36,18,1,9,2
"org.elasticsearch.health.node.UpdateHealthInfoCacheAction",77,1,0,0,0,26,0,1,1,0
"org.elasticsearch.action.admin.indices.template.put.TransportPutComponentTemplateAction",65,7,1,0,0,37,28,2,6,0
"org.elasticsearch.bootstrap.StartupException",60,15,18,0,0,29,10,1,3,0
"org.elasticsearch.common.CheckedBiFunction",3,1,0,0,0,0,1,1,1,0
"org.elasticsearch.index.translog.TranslogReader",92,22,12,1,0,48,26,1,11,0
"org.elasticsearch.search.aggregations.bucket.terms.AbstractInternalTerms",258,79,82,0,0,134,67,1,21,5
"org.elasticsearch.repositories.IndexId",53,14,4,0,0,20,14,1,10,0
"org.elasticsearch.index.mapper.NestedValueFetcher",54,11,11,0,0,33,19,1,4,0
"org.elasticsearch.search.aggregations.bucket.sampler.DiversifiedNumericSamplerAggregator",66,2,0,6,0,18,2,2,2,0
"org.elasticsearch.action.admin.indices.readonly.TransportVerifyShardIndexBlockAction",111,10,2,0,0,37,23,2,8,2
"org.elasticsearch.search.aggregations.metrics.InternalExtendedStats",304,65,32,1,1,174,47,4,28,0
"org.elasticsearch.common.lucene.Lucene",642,154,126,0,0,503,160,4,43,1
"org.elasticsearch.search.aggregations.bucket.sampler.random.RandomSamplerAggregator",70,12,9,4,0,29,19,1,4,1
"org.elasticsearch.rest.action.admin.cluster.RestVerifyRepositoryAction",14,3,0,1,0,13,14,3,3,1
"org.elasticsearch.index.shard.IndexShardStartedException",8,2,0,2,0,1,0,1,2,0
"org.elasticsearch.action.admin.cluster.snapshots.get.TransportGetSnapshotsAction",683,113,113,0,0,328,123,1,20,26
"org.elasticsearch.cluster.metadata.IndexAbstraction",279,9,0,0,0,155,8,8,9,1
"org.elasticsearch.index.codec.CodecService",31,7,4,0,0,26,6,1,3,0
"org.elasticsearch.search.aggregations.bucket.range.ParsedRange",143,5,0,0,2,97,7,3,5,2
"org.elasticsearch.search.aggregations.metrics.ExtendedStats",26,16,0,1,1,0,16,16,16,0
"org.elasticsearch.rest.RestCompatibleVersionHelper",67,18,21,0,0,44,10,2,2,0
"org.elasticsearch.action.datastreams.DataStreamsStatsAction",202,1,0,0,0,76,0,1,1,0
"org.elasticsearch.script.field.IntegerDocValuesField",67,19,8,0,0,14,16,2,11,0
"org.elasticsearch.search.aggregations.UnsupportedAggregationOnDownsampledIndex",11,3,0,2,0,1,1,2,3,0
"org.elasticsearch.search.aggregations.bucket.missing.MissingAggregator",48,8,4,4,0,12,14,1,4,1
"org.elasticsearch.common.io.DiskIoBufferPool",37,6,4,0,0,23,7,3,3,1
"org.elasticsearch.rest.action.cat.RestCatComponentTemplateAction",110,31,37,2,0,98,65,4,9,3
"org.elasticsearch.index.mapper.DateFieldMapper",669,26,19,2,0,362,34,3,11,22
"org.elasticsearch.search.aggregations.bucket.geogrid.GeoTileGridAggregator",29,4,0,0,0,4,7,2,4,0
"org.elasticsearch.index.mapper.NestedLookup",41,11,11,0,0,29,16,4,4,0
"org.elasticsearch.search.aggregations.bucket.composite.CompositeAggregation",33,8,3,3,0,27,17,2,5,0
"org.elasticsearch.index.analysis.LowercaseNormalizer",10,2,0,1,0,4,5,1,2,0
"org.elasticsearch.search.aggregations.bucket.terms.ParsedRareTerms",69,7,4,0,2,45,11,1,4,0
"org.elasticsearch.cluster.SnapshotsInProgress",1314,65,45,0,0,807,80,3,28,12
"org.elasticsearch.common.lucene.uid.PerThreadIDVersionAndSeqNoLookup",92,30,29,0,0,63,19,1,6,0
"org.elasticsearch.index.fielddata.plain.StringBinaryDVLeafFieldData",10,2,0,1,0,2,2,1,2,0
"org.elasticsearch.action.admin.cluster.node.usage.NodesUsageAction",7,1,0,0,0,6,0,1,1,0
"org.elasticsearch.common.io.stream.NamedWriteable",3,1,0,1,3,0,1,1,1,0
"org.elasticsearch.search.fetch.subphase.highlight.SimpleFragmentsBuilder",29,3,1,0,1,6,2,1,2,0
"org.elasticsearch.index.engine.EngineCreationFailureException",8,2,0,2,0,0,0,1,2,0
"org.elasticsearch.ingest.Processor",59,8,2,0,1,13,7,5,6,0
"org.elasticsearch.index.mapper.BooleanFieldMapper",345,27,20,2,0,185,31,4,10,11
"org.elasticsearch.action.admin.cluster.storedscripts.GetStoredScriptRequestBuilder",9,2,0,0,0,2,2,2,2,0
"org.elasticsearch.reservedstate.service.ReservedStateVersion",22,4,0,0,0,12,3,3,4,1
"org.elasticsearch.common.LocalTimeOffset",393,38,32,0,0,131,35,3,14,0
"org.elasticsearch.search.aggregations.pipeline.PipelineAggregator",44,5,0,0,4,11,4,3,5,0
"org.elasticsearch.search.fetch.subphase.FetchSourcePhase",58,11,11,0,0,36,22,2,2,0
"org.elasticsearch.lucene.grouping.TopFieldGroups",156,22,36,1,0,115,21,1,3,0
"org.elasticsearch.common.logging.ClusterIdConverter",13,4,1,1,0,7,6,3,3,0
"org.elasticsearch.action.support.master.ShardsAcknowledgedResponse",58,16,8,4,5,25,15,2,9,1
"org.elasticsearch.rest.action.admin.cluster.RestNodesHotThreadsAction",90,5,2,1,0,86,36,4,4,1
"org.elasticsearch.script.ScriptLanguagesInfo",67,17,10,0,0,68,24,1,8,3
"org.elasticsearch.search.aggregations.metrics.MedianAbsoluteDeviationAggregatorFactory",33,4,0,2,0,11,8,2,4,0
"org.elasticsearch.cluster.metadata.ShutdownPluginsStatus",37,11,3,0,0,19,11,1,8,0
"org.elasticsearch.common.settings.Settings",974,157,139,0,0,675,124,1,51,4
"org.elasticsearch.rest.action.cat.RestCatAction",22,5,1,1,0,10,7,3,4,1
"org.elasticsearch.plugins.HealthPlugin",3,1,0,0,0,0,1,1,1,0
"org.elasticsearch.action.ingest.DeletePipelineRequest",27,8,1,0,0,8,6,3,7,0
"org.elasticsearch.action.termvectors.TermVectorsFields",258,7,1,1,0,115,11,2,6,0
"org.elasticsearch.search.internal.InternalScrollSearchRequest",35,9,0,2,0,13,8,1,9,0
"org.elasticsearch.search.aggregations.metrics.ParsedTopHits",30,5,0,1,0,11,7,2,5,2
"org.elasticsearch.index.query.SearchExecutionContext",457,106,52,1,0,179,128,2,66,4
"org.elasticsearch.index.analysis.CustomNormalizerProvider",53,10,11,0,0,24,10,1,3,0
"org.elasticsearch.index.mapper.StringFieldType",159,28,21,3,0,60,39,1,9,0
"org.elasticsearch.common.io.stream.ReleasableBytesStreamOutput",15,4,0,4,0,3,3,3,4,0
"org.elasticsearch.search.aggregations.bucket.range.IpRangeAggregatorSupplier",14,1,0,0,0,0,1,1,1,0
"org.elasticsearch.search.aggregations.ParsedAggregation",39,11,4,0,11,25,18,1,7,2
"org.elasticsearch.ingest.ValueSource",134,16,15,0,0,64,22,2,3,0
"org.elasticsearch.cluster.metadata.DataStreamAlias",298,84,76,0,0,224,78,1,23,8
"org.elasticsearch.action.admin.indices.alias.get.GetAliasesAction",7,1,0,0,0,6,0,1,1,0
"org.elasticsearch.transport.OutboundHandler",197,23,14,0,0,73,46,1,10,8
"org.elasticsearch.snapshots.SnapshotDeleteListener",5,3,0,0,0,0,3,3,3,0
"org.elasticsearch.common.cache.CacheLoader",3,1,0,0,0,0,1,1,1,0
"org.elasticsearch.script.field.AbstractScriptFieldFactory",5,1,0,0,0,0,1,1,1,0
"org.elasticsearch.action.admin.cluster.storedscripts.GetScriptContextAction",7,1,0,0,0,4,0,1,1,0
"org.elasticsearch.action.delete.TransportDeleteAction",5,1,0,0,0,1,0,1,1,0
"org.elasticsearch.search.aggregations.metrics.ParsedWeightedAvg",29,8,3,2,0,13,9,3,5,0
"org.elasticsearch.action.admin.cluster.snapshots.clone.TransportCloneSnapshotAction",34,3,0,0,0,10,6,2,3,1
"org.elasticsearch.health.HealthService",132,19,15,0,0,82,41,1,6,9
"org.elasticsearch.index.codec.tsdb.ES87TSDBDocValuesProducer",380,44,40,1,0,216,44,1,16,0
"org.elasticsearch.search.aggregations.bucket.composite.MissingOrder",18,4,0,0,0,10,8,4,4,0
"org.elasticsearch.index.reindex.AbstractBulkIndexByScrollRequestBuilder",14,2,0,0,0,1,3,4,2,0
"org.elasticsearch.search.query.QuerySearchRequest",65,13,3,2,0,36,17,1,10,0
"org.elasticsearch.index.IndexModule",383,66,43,0,0,193,58,1,25,4
"org.elasticsearch.search.aggregations.bucket.histogram.HistogramFactory",6,4,0,0,0,0,4,4,4,0
"org.elasticsearch.index.fielddata.AbstractSortedDocValues",11,3,0,1,0,3,4,4,3,0
"org.elasticsearch.search.aggregations.metrics.TDigestState",58,16,12,1,0,41,20,1,6,0
"org.elasticsearch.action.search.SearchScrollQueryAndFetchAsyncAction",30,4,0,0,0,12,9,1,4,0
"org.elasticsearch.plugins.scanners.NamedComponentReader",60,12,6,0,0,33,30,1,7,4
"org.elasticsearch.search.aggregations.metrics.HDRPercentileRanksAggregator",34,8,4,1,0,5,8,1,4,0
"org.elasticsearch.index.analysis.AbstractCharFilterFactory",9,2,0,0,0,2,1,1,2,0
"org.elasticsearch.search.aggregations.metrics.InternalTopHits",176,50,58,1,0,175,34,3,15,0
"org.elasticsearch.health.node.LocalHealthMonitor",338,40,32,0,0,180,37,1,12,5
"org.elasticsearch.search.aggregations.Aggregator",80,14,3,1,3,18,15,1,11,0
"org.elasticsearch.lucene.queries.SpanMatchNoDocsQuery",34,7,0,1,0,5,11,3,7,0
"org.elasticsearch.search.aggregations.bucket.geogrid.GeoHashGridAggregator",29,4,0,0,0,4,7,2,4,0
"org.elasticsearch.search.internal.FilterStoredFieldVisitor",27,8,0,1,0,8,7,1,8,0
"org.elasticsearch.index.translog.TranslogSnapshot",99,15,7,1,0,26,18,1,9,0
"org.elasticsearch.action.admin.indices.alias.Alias",193,54,42,0,0,130,41,1,23,0
"org.elasticsearch.action.admin.cluster.state.ClusterStateRequestBuilder",49,12,0,0,0,12,20,2,12,0
"org.elasticsearch.gateway.WriteStateException",17,5,2,1,0,3,4,1,3,0
"org.elasticsearch.index.mapper.IgnoredFieldMapper",46,5,1,3,0,30,7,3,4,1
"org.elasticsearch.index.fielddata.SortableLongBitsToNumericDoubleValues",15,4,0,2,0,4,5,1,4,0
"org.elasticsearch.search.sort.MinAndMax",31,8,2,0,0,17,8,2,6,0
"org.elasticsearch.index.fielddata.GeoPointScriptFieldData",68,7,0,0,0,13,10,3,7,0
"org.elasticsearch.cluster.routing.allocation.ShardsAvailabilityHealthIndicatorService",773,72,84,0,0,449,93,2,14,26
"org.elasticsearch.common.recycler.Recyclers",73,9,3,0,0,24,22,2,6,1
"org.elasticsearch.index.analysis.CharFilterFactory",7,3,0,0,1,0,3,3,3,0
"org.elasticsearch.rest.action.admin.cluster.RestPutStoredScriptAction",24,3,0,1,0,22,17,3,3,1
"org.elasticsearch.cluster.coordination.Coordinator",1508,197,147,1,0,1053,248,1,64,38
"org.elasticsearch.action.admin.indices.template.put.PutIndexTemplateAction",7,1,0,0,0,6,0,1,1,0
"org.elasticsearch.index.SearchSlowLog",213,35,16,0,0,182,24,1,19,0
"org.elasticsearch.common.inject.PrivateBinder",5,3,0,1,0,0,3,3,3,0
"org.elasticsearch.action.ingest.GetPipelineResponse",96,28,25,3,0,56,37,2,13,0
"org.elasticsearch.index.mapper.PlaceHolderFieldMapper",177,4,0,2,0,49,8,3,4,2
"org.elasticsearch.index.fielddata.IndexFieldData",134,6,0,0,0,15,6,6,6,0
"org.elasticsearch.action.search.SearchRequestBuilder",260,66,2,0,0,79,90,2,64,0
"org.elasticsearch.action.admin.cluster.node.tasks.list.ListTasksRequestBuilder",17,4,0,0,0,5,3,2,4,0
"org.elasticsearch.search.aggregations.metrics.AbstractHDRPercentilesAggregator",73,15,8,0,2,30,25,2,8,0
"org.elasticsearch.transport.RemoteClusterAwareClient",60,11,10,1,0,21,15,2,5,1
"org.elasticsearch.cluster.coordination.PublishClusterStateStats",64,9,0,0,0,24,11,1,9,0
"org.elasticsearch.repositories.RepositoryStats",33,11,4,0,0,21,14,1,7,0
"org.elasticsearch.search.aggregations.metrics.InternalHDRPercentiles",66,10,2,1,0,18,12,2,8,0
"org.elasticsearch.action.support.master.info.ClusterInfoRequest",38,10,2,0,0,20,8,2,8,0
"org.elasticsearch.rest.action.document.RestIndexAction",90,6,3,1,0,94,38,2,3,2
"org.elasticsearch.lucene.grouping.GroupingDocValuesSelector",163,4,1,0,0,32,5,2,3,0
"org.elasticsearch.script.WriteScript",15,4,0,0,4,3,5,2,4,0
"org.elasticsearch.index.analysis.StopTokenFilterFactory",27,7,3,1,0,11,5,1,4,0
