"DeclarableId","MLOC","WMC","CWMC","DIT","NOC","CBO","RFC","LCOM","NOU","LC"
"org.springframework.cglib.transform.MethodVisitorTee",135,32,0,1,0,72,31,1,32,0
"org.springframework.core.type.StandardClassMetadata",63,23,8,0,1,41,26,1,15,0
"org.springframework.util.StopWatch",158,37,16,0,0,96,38,2,23,0
"org.springframework.core.convert.support.StringToUUIDConverter",5,2,1,0,0,3,4,1,1,0
"org.springframework.core.convert.support.EnumToIntegerConverter",8,2,0,1,0,1,2,2,2,0
"org.springframework.core.annotation.AnnotationFilter",12,4,0,0,0,34,5,2,4,0
"org.springframework.util.SimpleRouteMatcher",43,9,1,0,0,19,10,1,8,0
"org.springframework.cglib.proxy.NoOpGenerator",18,6,5,0,0,15,14,2,2,0
"org.springframework.util.PropertyPlaceholderHelper",119,30,45,0,0,75,18,1,7,0
"org.springframework.core.ResolvableType",825,230,216,0,0,492,84,1,71,1
"org.springframework.core.convert.support.CollectionToStringConverter",30,7,3,0,0,14,13,2,4,0
"org.springframework.core.log.LogAccessor",129,46,12,0,0,102,14,1,34,0
"org.springframework.core.codec.DataBufferDecoder",20,6,2,0,0,8,9,3,4,0
"org.springframework.core.convert.support.ObjectToOptionalConverter",42,15,11,0,0,28,16,2,4,0
"org.springframework.cglib.reflect.FastMethod",32,9,3,1,0,17,13,5,7,0
"org.springframework.aot.nativex.NativeConfigurationWriter",41,13,6,0,1,39,19,5,7,5
"org.springframework.core.annotation.AttributeMethods",144,44,38,0,0,88,28,1,17,1
"org.springframework.cglib.proxy.CallbackGenerator",13,2,0,0,0,0,2,2,2,0
"org.springframework.asm.Edge",12,1,0,0,0,9,0,1,1,0
"org.springframework.cglib.proxy.NoOp",0,0,0,1,0,0,0,0,0,0
"org.springframework.cglib.proxy.LazyLoaderGenerator",57,7,5,0,0,48,33,2,3,0
"org.springframework.aot.hint.ResourceHints",70,21,8,0,0,40,28,2,13,2
"org.springframework.core.codec.ByteBufferEncoder",24,7,3,0,0,11,13,2,4,1
"org.springframework.core.env.SimpleCommandLineArgsParser",28,7,11,0,0,15,9,1,1,0
"org.springframework.cglib.core.internal.CustomizerRegistry",32,8,7,0,0,17,9,1,4,0
"org.springframework.util.ReflectionUtils",394,142,135,0,0,223,78,1,39,6
"org.springframework.asm.AnnotationVisitor",50,20,7,0,3,15,6,1,8,0
"org.springframework.util.ErrorHandler",3,1,0,0,0,0,1,1,1,0
"org.springframework.core.NestedExceptionUtils",29,9,6,0,0,12,7,1,3,0
"org.springframework.aot.hint.annotation.RegisterReflectionForBindingProcessor",15,3,3,0,0,7,4,1,1,1
"org.springframework.util.LinkedMultiValueMap",20,5,0,0,0,7,7,1,5,1
"org.springframework.asm.MethodVisitor",259,89,50,0,4,66,34,1,35,0
"org.springframework.cglib.transform.ClassTransformerChain",33,7,4,3,0,18,5,2,4,0
"org.springframework.cglib.core.HashCodeCustomizer",3,1,0,1,0,0,1,1,1,0
"org.springframework.core.env.PropertySources",7,3,0,0,0,1,4,3,3,0
"org.springframework.util.concurrent.ListenableFutureCallbackRegistry",74,18,7,0,0,31,12,1,7,0
"org.springframework.util.UnmodifiableMultiValueMap",416,41,6,0,0,219,37,2,35,7
"org.springframework.aot.hint.ResourceBundleHint",46,9,4,0,0,20,6,1,5,0
"org.springframework.util.xml.TransformerUtils",22,5,2,0,0,9,6,1,3,0
"org.springframework.core.Ordered",3,1,0,0,1,1,1,1,1,0
"org.springframework.util.ConcurrencyThrottleSupport",66,15,18,0,0,41,17,1,6,0
"org.springframework.util.xml.SimpleSaxErrorHandler",15,4,0,0,0,2,4,1,4,0
"org.springframework.cglib.core.CollectionUtils",44,13,9,0,0,0,18,2,6,0
"org.springframework.cglib.proxy.CallbackHelper",66,22,19,0,0,25,11,2,7,0
"org.springframework.util.ExceptionTypeFilter",9,2,0,0,0,1,2,2,2,0
"org.springframework.util.TypeUtils",133,49,84,0,0,371,11,2,4,0
"org.springframework.util.JdkIdGenerator",5,1,0,0,0,1,2,1,1,0
"org.springframework.util.SystemPropertyUtils",39,4,2,0,0,16,4,1,2,0
"org.springframework.core.convert.support.StringToTimeZoneConverter",8,2,1,0,0,4,4,1,1,0
"org.springframework.cglib.reflect.FastConstructor",20,6,0,1,0,4,4,4,6,0
"org.springframework.cglib.beans.BulkBeanException",19,4,0,0,0,4,2,1,4,0
"org.springframework.aot.hint.BindingReflectionHintsRegistrar",133,40,56,0,0,83,43,1,9,6
"org.springframework.cglib.SpringCglibInfo",0,0,0,0,0,0,0,0,0,0
"org.springframework.cglib.proxy.LazyLoader",3,1,0,1,0,0,1,1,1,0
"org.springframework.asm.SymbolTable",651,178,111,0,0,329,81,1,60,0
"org.springframework.util.SerializationUtils",33,8,5,0,0,12,14,1,3,0
"org.springframework.cglib.transform.ClassFilter",3,1,0,0,0,0,1,1,1,0
"org.springframework.cglib.core.TinyBitSet",52,14,5,0,0,11,8,1,9,0
"org.springframework.core.style.ValueStyler",3,1,0,0,0,0,1,1,1,0
"org.springframework.core.convert.converter.ConditionalConverter",3,1,0,0,0,0,1,1,1,0
"org.springframework.aot.hint.support.FilePatternResourceHintsRegistrar",60,20,26,0,0,33,20,1,5,1
"org.springframework.cglib.proxy.Factory",9,7,0,0,0,0,5,5,7,0
"org.springframework.asm.Context",21,0,0,0,0,4,0,0,0,0
"org.springframework.util.concurrent.ListenableFutureAdapter",34,7,8,0,0,6,6,0,3,0
"org.springframework.core.env.PropertySourcesPropertyResolver",53,18,22,1,0,18,13,1,7,0
"org.springframework.core.SimpleAliasRegistry",121,32,38,0,0,65,29,2,10,2
"org.springframework.cglib.core.internal.LoadingCache",56,15,13,0,0,22,10,2,4,2
"org.springframework.core.io.buffer.NettyDataBufferFactory",56,15,4,0,0,29,20,2,11,0
"org.springframework.asm.Attribute",165,24,11,0,0,79,16,5,13,0
"org.springframework.core.AttributeAccessor",19,7,1,0,0,6,10,5,6,1
"org.springframework.asm.RecordComponentWriter",102,21,13,1,0,33,15,2,8,0
"org.springframework.cglib.core.ClassNameReader",33,6,3,0,0,15,8,2,3,0
"org.springframework.core.convert.support.StringToLocaleConverter",5,1,0,0,0,1,2,1,1,0
"org.springframework.core.io.buffer.Netty5DataBufferFactory",55,15,4,0,0,34,22,1,11,0
"org.springframework.core.type.MethodMetadata",9,7,0,1,0,2,7,7,7,0
"org.springframework.core.io.buffer.PooledDataBuffer",6,4,0,2,0,1,4,4,4,0
"org.springframework.core.env.MapPropertySource",14,4,0,0,2,7,7,1,4,0
"org.springframework.cglib.core.DefaultGeneratorStrategy",21,5,0,0,2,8,8,3,5,0
"org.springframework.util.PathMatcher",9,7,0,0,0,0,7,7,7,0
"org.springframework.aot.nativex.ResourceHintsWriter",52,13,8,0,0,37,19,1,7,0
"org.springframework.cglib.proxy.Dispatcher",3,1,0,1,0,0,1,1,1,0
"org.springframework.cglib.proxy.InvocationHandlerGenerator",37,4,2,0,0,35,25,1,2,0
"org.springframework.core.convert.converter.GenericConverter",36,2,0,0,1,19,2,2,2,0
"org.springframework.aot.hint.ReflectionTypeReference",22,9,4,1,0,19,7,1,5,0
"org.springframework.asm.Constants",102,1,0,0,0,0,0,1,1,0
"org.springframework.util.Assert",249,102,66,0,0,607,26,1,46,1
"org.springframework.core.convert.support.StringToBooleanConverter",18,5,4,0,0,11,6,1,1,0
"org.springframework.core.convert.support.ZoneIdToTimeZoneConverter",5,1,0,0,0,1,2,1,1,0
"org.springframework.core.style.DefaultToStringStyler",45,12,2,0,0,22,15,2,10,0
"org.springframework.util.DefaultPropertiesPersister",24,7,0,0,0,11,6,1,7,0
"org.springframework.core.ReactiveAdapterRegistry",188,24,20,0,0,119,13,1,7,23
"org.springframework.aot.generate.AppendableConsumerInputStreamSource",14,3,0,0,0,8,6,1,3,0
"org.springframework.core.type.AnnotatedTypeMetadata",30,8,3,0,1,14,16,1,6,1
"org.springframework.asm.RecordComponentVisitor",47,18,6,0,1,14,5,1,7,0
"org.springframework.aot.generate.InMemoryGeneratedFiles",29,6,2,0,0,24,18,1,4,2
"org.springframework.cglib.core.DebuggingClassWriter",69,11,8,1,0,39,18,2,6,0
"org.springframework.core.NestedRuntimeException",42,14,14,0,4,7,5,2,5,0
"org.springframework.util.MultiValueMap",14,9,1,0,0,0,8,6,8,0
"org.springframework.cglib.proxy.MethodInterceptor",4,1,0,1,0,0,1,1,1,0
"org.springframework.util.xml.StaxStreamHandler",62,20,7,1,0,44,39,5,15,0
"org.springframework.cglib.transform.impl.AddStaticInitTransformer",22,5,3,4,0,18,6,1,2,0
"org.springframework.core.env.SimpleCommandLinePropertySource",20,6,0,0,0,13,6,1,6,0
"org.springframework.cglib.beans.BulkBeanEmitter",124,21,34,3,0,95,36,1,4,0
"org.springframework.util.xml.StaxEventXMLReader",224,79,72,2,0,108,69,7,14,0
"org.springframework.core.annotation.AnnotationAwareOrderComparator",46,17,11,1,0,18,10,2,6,0
"org.springframework.cglib.transform.impl.FieldProvider",8,6,0,0,0,0,4,4,6,0
"org.springframework.core.convert.support.StringToEnumConverterFactory",17,1,0,0,0,4,3,1,1,0
"org.springframework.core.type.classreading.CachingMetadataReaderFactory",83,22,18,1,0,37,8,1,7,0
"org.springframework.util.StringValueResolver",3,1,0,0,0,0,1,1,1,0
"org.springframework.core.convert.support.ArrayToCollectionConverter",36,10,8,0,0,19,13,2,4,0
"org.springframework.aot.hint.support.ObjectToObjectConverterRuntimeHints",10,1,0,0,0,13,8,1,1,1
"org.springframework.core.env.SystemEnvironmentPropertySource",49,17,13,1,0,22,12,1,5,0
"org.springframework.core.convert.support.StringToCharsetConverter",8,2,1,0,0,4,4,1,1,0
"org.springframework.core.serializer.support.DeserializingConverter",24,5,1,0,0,13,6,1,4,0
"org.springframework.aot.hint.FieldHint",5,1,0,1,0,0,0,1,1,0
"org.springframework.core.type.filter.AbstractClassTestingTypeFilter",7,2,0,0,1,1,2,1,2,0
"org.springframework.core.io.FileSystemResourceLoader",16,2,1,1,0,4,4,1,1,0
"org.springframework.util.backoff.FixedBackOff",46,7,0,0,0,16,6,2,7,0
"org.springframework.core.codec.CharSequenceEncoder",63,15,7,0,0,29,26,1,8,3
"org.springframework.core.io.buffer.DefaultDataBufferFactory",46,11,1,0,0,21,15,1,10,0
"org.springframework.cglib.transform.impl.AddPropertyTransformer",22,5,2,4,0,8,4,1,3,0
"org.springframework.core.io.AbstractResource",101,28,12,0,7,21,29,1,17,3
"org.springframework.core.type.filter.AbstractTypeHierarchyTraversingFilter",80,25,50,0,2,20,13,1,7,0
"org.springframework.util.PropertiesPersister",9,7,0,0,0,0,4,4,7,0
"org.springframework.core.codec.NettyByteBufDecoder",24,6,3,0,0,13,12,3,3,0
"org.springframework.aot.nativex.feature.PreComputeFieldFeature",46,13,15,0,0,40,21,1,3,1
"org.springframework.cglib.core.Block",24,6,1,0,0,6,6,1,5,0
"org.springframework.aot.AotDetector",6,2,1,0,0,2,3,1,1,0
"org.springframework.core.convert.support.AbstractConditionalEnumConverter",14,4,3,0,2,6,5,1,2,0
"org.springframework.core.task.TaskRejectedException",8,2,0,1,1,0,0,1,2,0
"org.springframework.core.env.Profiles",6,2,0,0,0,1,3,2,2,0
"org.springframework.core.convert.converter.ConverterFactory",3,1,0,0,0,0,1,1,1,0
"org.springframework.core.PrioritizedParameterNameDiscoverer",24,7,6,0,1,7,3,1,3,0
"org.springframework.cglib.core.DuplicatesPredicate",106,18,22,0,0,53,7,1,4,0
"org.springframework.core.type.AnnotationMetadata",32,9,1,1,0,28,22,5,8,2
"org.springframework.cglib.transform.TransformingClassGenerator",12,2,0,0,0,4,2,1,2,0
"org.springframework.aot.hint.predicate.ProxyHintsPredicates",14,3,0,0,0,11,11,2,3,2
"org.springframework.core.SerializableTypeWrapper",182,14,10,0,0,110,18,4,5,0
"org.springframework.core.PriorityOrdered",0,0,0,1,0,0,0,0,0,0
"org.springframework.core.convert.support.ArrayToStringConverter",15,4,0,0,0,10,7,2,4,0
"org.springframework.core.annotation.AnnotationsScanner",406,134,158,0,0,151,55,2,24,0
"org.springframework.cglib.transform.ClassTransformerFactory",3,1,0,0,0,0,1,1,1,0
"org.springframework.util.xml.XmlValidationModeDetector",78,26,20,0,0,29,18,1,8,0
"org.springframework.core.serializer.support.SerializingConverter",19,4,1,0,0,10,5,1,3,0
"org.springframework.aot.nativex.SerializationHintsWriter",19,4,1,0,0,14,11,2,3,0
"org.springframework.core.io.DescriptiveResource",26,10,3,1,0,7,7,3,7,0
"org.springframework.core.convert.support.StreamConverter",58,15,6,0,0,36,20,3,9,0
"org.springframework.aot.generate.AccessControl",141,10,2,0,0,69,17,1,8,2
"org.springframework.cglib.core.CodeEmitter",660,223,117,2,0,354,135,4,108,0
"org.springframework.core.ParameterizedTypeReference",42,13,5,0,0,16,9,4,8,0
"org.springframework.util.xml.AbstractXMLEventReader",26,7,2,0,1,8,13,4,5,0
"org.springframework.core.Conventions",160,45,47,0,0,99,47,2,11,0
"org.springframework.core.convert.converter.ConvertingComparator",41,6,0,0,0,21,5,1,6,0
"org.springframework.asm.FieldVisitor",49,19,7,0,2,16,6,1,7,0
"org.springframework.core.io.support.ResourceRegion",22,4,0,0,0,9,3,1,4,0
"org.springframework.util.SimpleIdGenerator",6,1,0,0,0,4,3,1,1,0
"org.springframework.util.concurrent.FailureCallback",3,1,0,0,0,0,1,1,1,0
"org.springframework.core.codec.Hints",57,21,15,0,0,50,18,1,8,0
"org.springframework.cglib.transform.impl.AddInitTransformer",27,5,4,4,0,19,7,1,2,0
"org.springframework.core.codec.StringDecoder",125,28,24,0,0,76,46,1,13,5
"org.springframework.core.type.classreading.MetadataReaderFactory",4,2,0,0,0,0,1,1,2,0
"org.springframework.aot.nativex.substitution.Target_ClassFinder",5,1,0,0,0,1,1,1,1,0
"org.springframework.cglib.transform.TransformingClassLoader",11,2,0,1,0,4,3,1,2,0
"org.springframework.cglib.core.Transformer",3,1,0,0,0,0,1,1,1,0
"org.springframework.core.OverridingClassLoader",70,20,14,1,0,14,15,4,10,0
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor",89,5,1,1,0,69,10,1,4,0
"org.springframework.aot.hint.annotation.ReflectiveProcessor",3,1,0,0,0,0,1,1,1,0
"org.springframework.util.concurrent.SettableListenableFuture",70,13,2,0,0,30,12,2,11,1
"org.springframework.cglib.transform.AbstractClassTransformer",8,2,0,2,3,2,1,2,2,0
"org.springframework.util.MimeType",398,121,123,0,0,258,61,2,37,2
"org.springframework.cglib.core.KeyFactory",227,10,5,0,0,144,9,2,6,3
"org.springframework.util.xml.ListBasedXMLEventReader",79,27,17,1,0,35,22,1,7,0
"org.springframework.aot.hint.annotation.SimpleReflectiveProcessor",25,9,4,0,0,10,9,1,5,0
"org.springframework.aot.generate.DefaultGenerationContext",46,10,1,0,0,30,7,1,9,1
"org.springframework.core.convert.support.CollectionToObjectConverter",26,7,3,0,0,13,12,2,4,0
"org.springframework.aot.hint.TypeReference",16,8,0,0,0,0,10,7,8,0
"org.springframework.core.serializer.support.SerializationFailedException",8,2,0,1,0,0,0,1,2,0
"org.springframework.aot.hint.SimpleTypeReference",63,19,13,1,0,31,24,4,8,0
"org.springframework.core.convert.support.StringToPropertiesConverter",12,2,1,0,0,6,6,1,1,0
"org.springframework.core.annotation.TypeMappedAnnotation",464,135,110,0,0,321,89,3,46,4
"org.springframework.cglib.core.KeyFactoryCustomizer",0,0,0,0,3,0,0,0,0,0
"org.springframework.cglib.proxy.MixinBeanEmitter",11,3,0,4,0,2,4,3,3,0
"org.springframework.core.io.ResourceLoader",4,2,0,0,1,2,2,2,2,0
"org.springframework.cglib.proxy.MethodInterceptorGenerator",169,14,11,0,0,139,59,1,6,1
"org.springframework.core.convert.ConverterNotFoundException",15,3,0,2,0,4,2,1,3,0
"org.springframework.core.convert.support.CollectionToCollectionConverter",42,15,14,0,0,22,15,2,4,0
"org.springframework.aot.hint.ExecutableHint",43,7,1,1,0,25,7,1,6,1
"org.springframework.cglib.core.ObjectSwitchCallback",4,2,0,0,0,0,2,2,2,0
"org.springframework.util.ResourceUtils",172,46,35,0,0,123,36,2,17,0
"org.springframework.core.StandardReflectionParameterNameDiscoverer",19,5,3,0,0,8,4,1,3,0
"org.springframework.core.convert.support.StringToCurrencyConverter",8,2,1,0,0,4,4,1,1,0
"org.springframework.core.io.FileUrlResource",36,10,3,3,0,13,12,2,7,0
"org.springframework.core.type.classreading.MergedAnnotationReadingVisitor",104,15,6,1,0,66,17,1,9,3
"org.springframework.util.AntPathMatcher",565,127,147,0,0,314,48,1,24,0
"org.springframework.cglib.proxy.ProxyRefDispatcher",3,1,0,1,0,0,1,1,1,0
"org.springframework.cglib.core.WeakCacheKey",22,8,3,0,0,5,4,2,4,0
"org.springframework.core.codec.ByteArrayDecoder",18,4,1,0,0,10,9,3,3,0
"org.springframework.core.type.filter.AnnotationTypeFilter",47,15,10,1,0,24,14,1,8,0
"org.springframework.core.io.support.PropertiesLoaderUtils",81,21,15,0,0,43,22,1,7,0
"org.springframework.core.env.PropertiesPropertySource",13,3,0,1,1,2,1,1,3,0
"org.springframework.cglib.transform.impl.InterceptFieldTransformer",164,26,16,4,0,97,45,1,12,0
"org.springframework.aot.hint.MemberCategory",14,0,0,0,0,25,0,0,0,0
"org.springframework.cglib.util.ParallelSorterEmitter",67,6,2,3,0,54,24,2,4,0
"org.springframework.util.ConcurrentReferenceHashMap",574,57,30,0,0,277,35,2,31,1
"org.springframework.core.style.ToStringStyler",7,5,0,0,0,0,5,5,5,0
"org.springframework.core.env.JOptCommandLinePropertySource",41,13,9,0,0,27,17,1,6,0
"org.springframework.core.annotation.AnnotatedElementUtils",213,50,18,0,0,126,57,1,33,1
"org.springframework.util.backoff.BackOffExecution",3,1,0,0,0,0,1,1,1,0
"org.springframework.cglib.proxy.Mixin",152,8,1,0,0,49,13,1,7,0
"org.springframework.aot.generate.GenerationContext",6,4,0,0,0,0,4,4,4,0
"org.springframework.cglib.proxy.Callback",0,0,0,0,7,0,0,0,0,0
"org.springframework.core.serializer.Serializer",8,2,0,0,0,2,4,1,2,0
"org.springframework.util.NumberUtils",160,57,58,0,0,69,24,1,7,0
"org.springframework.core.style.SimpleValueStyler",52,13,3,1,0,23,21,4,10,0
"org.springframework.core.codec.ResourceDecoder",43,10,6,0,0,17,16,2,4,0
"org.springframework.cglib.core.ProcessArrayCallback",3,1,0,0,0,1,1,1,1,0
"org.springframework.cglib.transform.impl.FieldProviderTransformer",162,18,9,4,0,105,42,1,11,0
"org.springframework.util.xml.StaxEventHandler",92,19,4,1,0,74,39,2,16,1
"org.springframework.core.convert.support.ZonedDateTimeToCalendarConverter",5,1,0,0,0,1,2,1,1,0
"org.springframework.core.codec.Decoder",28,10,4,0,0,12,13,2,6,0
"org.springframework.core.task.AsyncListenableTaskExecutor",4,2,0,3,0,0,1,1,2,0
"org.springframework.core.io.VfsResource",64,21,8,1,0,37,23,1,14,0
"org.springframework.asm.ConstantDynamic",66,18,5,0,0,24,12,1,11,0
"org.springframework.cglib.core.TypeUtils",354,124,57,0,0,0,65,3,43,0
"org.springframework.core.env.AbstractEnvironment",220,64,28,0,1,117,63,3,42,0
"org.springframework.cglib.core.LocalVariablesSorter",88,20,12,1,1,41,9,1,9,0
"org.springframework.core.convert.support.DefaultConversionService",73,7,3,1,0,95,46,2,5,0
"org.springframework.util.function.ThrowingSupplier",34,8,2,0,0,5,7,1,6,0
"org.springframework.aot.nativex.feature.ThrowawayClassLoader",43,9,4,0,0,13,13,2,5,0
"org.springframework.aot.generate.GeneratedMethods",44,7,0,0,0,34,11,1,7,0
"org.springframework.cglib.beans.ImmutableBean",84,2,0,0,0,53,3,2,2,0
"org.springframework.aot.hint.MemberHint",9,2,0,0,2,2,1,2,2,0
"org.springframework.util.RouteMatcher",11,6,0,0,0,0,6,6,6,0
"org.springframework.cglib.transform.ClassFilterTransformer",10,2,0,4,0,3,2,1,2,0
"org.springframework.core.log.LogMessage",116,12,1,0,0,68,13,1,11,0
"org.springframework.core.io.buffer.DataBufferLimitException",5,1,0,0,0,0,0,1,1,0
"org.springframework.core.annotation.AnnotationConfigurationException",8,2,0,1,0,0,0,1,2,0
"org.springframework.core.annotation.TypeMappedAnnotations",442,47,24,0,0,243,27,1,23,0
"org.springframework.cglib.core.Signature",41,13,4,0,0,13,7,1,9,0
"org.springframework.util.ResizableByteArrayOutputStream",25,6,1,1,0,16,6,2,5,0
"org.springframework.core.io.InputStreamResource",37,12,4,1,0,12,7,3,8,0
"org.springframework.cglib.proxy.UndeclaredThrowableException",8,2,0,1,0,0,2,2,2,0
"org.springframework.cglib.core.ClassesKey",25,7,7,0,0,8,5,3,3,0
"org.springframework.aot.generate.GeneratedClass",68,15,3,0,0,51,29,1,12,4
"org.springframework.core.convert.support.ConversionUtils",38,11,8,0,0,25,12,1,3,1
"org.springframework.aot.hint.predicate.RuntimeHintsPredicates",20,5,0,0,0,4,4,1,5,0
"org.springframework.cglib.reflect.FastClass",112,28,5,0,0,35,24,1,23,0
"org.springframework.asm.ModuleWriter",134,26,16,1,0,120,18,2,12,0
"org.springframework.core.io.FileSystemResource",140,51,34,1,0,131,46,2,23,0
"org.springframework.core.io.buffer.DataBuffer",82,41,15,0,2,26,36,17,35,0
"org.springframework.cglib.transform.impl.InterceptFieldFilter",4,2,0,0,0,0,2,2,2,0
"org.springframework.util.MethodInvoker",144,40,42,0,0,77,39,1,16,0
"org.springframework.core.io.ProtocolResolver",3,1,0,0,0,0,1,1,1,0
"org.springframework.util.xml.DomContentHandler",67,22,10,0,0,38,31,8,13,0
"org.springframework.core.convert.support.NumberToCharacterConverter",5,1,0,0,0,0,1,1,1,0
"org.springframework.aot.nativex.substitution.Target_Introspector",20,5,7,0,0,10,7,1,1,0
"org.springframework.asm.FieldWriter",131,29,21,1,0,52,18,2,8,0
"org.springframework.core.ResolvableTypeProvider",3,1,0,0,0,0,1,1,1,0
"org.springframework.core.ExceptionDepthComparator",35,8,3,0,0,18,13,2,5,0
"org.springframework.asm.ClassVisitor",144,48,25,0,5,40,17,2,18,0
"org.springframework.core.AttributeAccessorSupport",48,14,5,0,0,29,19,2,9,1
"org.springframework.util.xml.StaxSource",24,6,0,1,0,10,5,2,6,0
"org.springframework.core.CollectionFactory",142,50,39,0,0,54,31,3,13,0
"org.springframework.core.convert.support.StringToCollectionConverter",34,11,9,0,0,19,12,2,4,0
"org.springframework.util.concurrent.FutureUtils",24,5,5,0,0,12,8,2,3,1
"org.springframework.core.NamedInheritableThreadLocal",10,2,0,0,0,3,1,1,2,0
"org.springframework.util.StreamUtils",105,19,9,0,0,45,22,1,11,0
"org.springframework.core.codec.AbstractEncoder",27,8,4,0,0,7,5,1,5,0
"org.springframework.util.comparator.ComparableComparator",6,1,0,0,0,4,2,1,1,0
"org.springframework.aot.hint.SerializationHints",26,7,1,0,0,10,8,2,6,0
"org.springframework.core.io.support.PropertySourceFactory",3,1,0,0,0,0,1,1,1,0
"org.springframework.asm.ByteVector",205,47,34,0,0,84,18,1,16,0
"org.springframework.aot.hint.ResourcePatternHint",40,13,7,0,0,29,17,1,6,2
"org.springframework.core.type.classreading.SimpleAnnotationMetadataReadingVisitor",105,21,10,1,0,57,20,1,12,0
"org.springframework.core.codec.Netty5BufferEncoder",29,8,4,0,0,16,15,2,4,1
"org.springframework.asm.Handler",74,18,13,0,0,49,6,1,6,0
"org.springframework.core.codec.AbstractDataBufferDecoder",25,6,0,0,0,7,8,1,6,2
"org.springframework.cglib.transform.impl.InterceptFieldCallback",20,18,0,0,0,0,18,18,18,0
"org.springframework.core.log.LogDelegateFactory",17,4,0,0,0,8,8,3,4,0
"org.springframework.cglib.beans.BeanMap",168,43,28,0,0,57,33,3,23,0
"org.springframework.util.StringUtils",598,213,162,0,0,380,115,3,63,0
"org.springframework.core.Constants",137,43,36,0,0,0,38,1,17,2
"org.springframework.core.task.support.TaskExecutorAdapter",81,21,12,0,0,35,9,1,9,0
"org.springframework.core.io.ResourceEditor",43,12,6,1,0,19,12,2,6,0
"org.springframework.core.annotation.MergedAnnotationsCollection",207,44,43,0,0,87,24,1,21,0
"org.springframework.core.codec.ResourceRegionEncoder",95,22,19,0,0,57,38,1,9,3
"org.springframework.core.io.PathResource",92,31,9,1,0,68,36,2,22,0
"org.springframework.core.io.support.VfsPatternUtils",18,5,1,1,0,7,10,2,4,0
"org.springframework.cglib.transform.impl.AddDelegateTransformer",79,15,18,4,0,47,31,1,4,0
"org.springframework.util.IdGenerator",3,1,0,0,0,0,1,1,1,0
"org.springframework.util.xml.StaxResult",28,6,0,1,0,12,5,2,6,0
"org.springframework.objenesis.SpringObjenesis",64,19,17,0,0,28,8,1,7,0
"org.springframework.core.MethodClassKey",34,14,9,0,0,35,6,1,5,0
"org.springframework.core.convert.support.ArrayToObjectConverter",25,7,3,0,0,12,11,2,4,0
"org.springframework.core.annotation.PackagesAnnotationFilter",39,11,7,0,0,20,7,1,5,0
"org.springframework.cglib.core.VisibilityPredicate",24,8,6,0,0,14,9,1,2,0
"org.springframework.core.annotation.AnnotationsProcessor",9,3,0,0,0,0,3,3,3,0
"org.springframework.aot.generate.GeneratedFiles",57,16,5,0,0,23,15,2,13,3
"org.springframework.cglib.reflect.MulticastDelegate",125,9,3,0,0,88,12,2,7,1
"org.springframework.cglib.proxy.Enhancer",884,171,153,1,0,521,167,1,57,2
"org.springframework.core.annotation.MergedAnnotations",106,24,0,0,0,62,10,5,24,2
"org.springframework.core.type.filter.TypeFilter",4,1,0,0,0,0,1,1,1,0
"org.springframework.cglib.core.ClassEmitter",224,41,24,2,6,89,47,3,21,0
"org.springframework.core.env.Environment",6,4,0,1,1,0,3,3,4,0
"org.springframework.core.type.classreading.SimpleMethodMetadata",54,17,3,0,0,24,12,1,13,0
"org.springframework.cglib.transform.AnnotationVisitorTee",36,9,2,1,0,25,7,1,7,0
"org.springframework.core.annotation.MergedAnnotationSelector",6,2,0,0,0,0,2,2,2,0
"org.springframework.core.metrics.DefaultApplicationStartup",34,1,0,0,0,4,1,1,1,0
