"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"io.reactivex.rxjava3.internal.subscriptions.AsyncSubscription://isDisposed$[64:11,66:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.subscriptions.AsyncSubscription://setResource$[74:11,76:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.subscriptions.AsyncSubscription://replaceResource$[83:11,85:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.subscriptions.AsyncSubscription://setSubscription$[91:11,93:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.single.SingleInternalHelper://SingleInternalHelper.constructor$[29:12,31:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.single.SingleInternalHelper://emptyThrower$[42:18,44:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.single.SingleInternalHelper://toFlowable$[57:22,59:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.single.SingleInternalHelper://iterableToFlowable$[98:22,100:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.jdk8.FlowableLastStageSubscriber://FlowableLastStageSubscriber.constructor$[33:11,36:4]",4,1,0,2,0
"io.reactivex.rxjava3.internal.jdk8.FlowableLastStageSubscriber://onNext$[39:11,41:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.jdk8.FlowableLastStageSubscriber://onComplete$[44:11,56:4]",13,5,5,0,0
"io.reactivex.rxjava3.internal.jdk8.FlowableLastStageSubscriber://afterSubscribe$[59:14,61:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMapCompletableCompletable://ObservableFlatMapCompletableCompletable.constructor$[40:11,45:4]",6,1,0,3,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMapCompletableCompletable://subscribeActual$[48:14,50:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMapCompletableCompletable://fuseToObservable$[53:11,55:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://FlowableInternalHelper.constructor$[32:12,34:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://simpleGenerator$[50:25,52:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://simpleBiGenerator$[68:25,70:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://itemDelay$[86:25,88:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://subscriberOnNext$[129:22,131:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://subscriberOnError$[133:22,135:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://subscriberOnComplete$[137:22,139:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://flatMapWithCombiner$[174:28,178:4]",4,1,0,2,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://flatMapIntoIterable$[193:25,195:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://replaySupplier$[197:22,199:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://replaySupplier$[201:22,203:4]",3,1,0,3,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://replaySupplier$[205:22,207:4]",3,1,0,6,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableInternalHelper://replaySupplier$[209:22,211:4]",3,1,0,5,0
"io.reactivex.rxjava3.internal.operators.maybe.MaybeFlatMapNotification://MaybeFlatMapNotification.constructor$[39:11,47:4]",7,1,0,4,0
"io.reactivex.rxjava3.internal.operators.maybe.MaybeFlatMapNotification://subscribeActual$[50:14,52:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.single.SingleToObservable://SingleToObservable.constructor$[30:11,32:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.single.SingleToObservable://subscribeActual$[35:11,37:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.single.SingleToObservable://create$[47:22,49:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableIntervalRange://ObservableIntervalRange.constructor$[33:11,40:4]",8,1,0,6,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableIntervalRange://subscribeActual$[43:11,57:4]",13,3,2,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableError://FlowableError.constructor$[26:11,28:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableError://subscribeActual$[31:11,40:4]",9,2,1,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableWindowBoundarySelector://FlowableWindowBoundarySelector.constructor$[37:11,45:4]",7,1,0,4,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableWindowBoundarySelector://subscribeActual$[48:14,51:4]",4,1,0,1,0
"io.reactivex.rxjava3.internal.observers.DisposableLambdaObserver://DisposableLambdaObserver.constructor$[30:11,36:4]",6,1,0,3,0
"io.reactivex.rxjava3.internal.observers.DisposableLambdaObserver://onSubscribe$[39:11,54:4]",15,3,2,1,0
"io.reactivex.rxjava3.internal.observers.DisposableLambdaObserver://onNext$[57:11,59:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.observers.DisposableLambdaObserver://onError$[62:11,69:4]",8,3,2,1,0
"io.reactivex.rxjava3.internal.observers.DisposableLambdaObserver://onComplete$[72:11,77:4]",6,2,1,0,0
"io.reactivex.rxjava3.internal.observers.DisposableLambdaObserver://dispose$[80:11,92:4]",13,3,3,0,0
"io.reactivex.rxjava3.internal.observers.DisposableLambdaObserver://isDisposed$[95:11,97:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.maybe.MaybeIgnoreElementCompletable://MaybeIgnoreElementCompletable.constructor$[31:11,33:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.maybe.MaybeIgnoreElementCompletable://subscribeActual$[36:14,38:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.maybe.MaybeIgnoreElementCompletable://fuseToMaybe$[41:11,43:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMapCompletable://ObservableFlatMapCompletable.constructor$[38:11,43:4]",6,1,0,3,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMapCompletable://subscribeActual$[46:14,48:4]",3,1,0,1,0
"io.reactivex.rxjava3.core.Emitter://onNext$[35:4,35:33]",1,1,0,1,0
"io.reactivex.rxjava3.core.Emitter://onError$[41:4,41:42]",1,1,0,1,0
"io.reactivex.rxjava3.core.Emitter://onComplete$[46:4,46:21]",1,1,0,0,0
